URL,Header,Paragraph
https://www.nbcuniversal.com/article/wicked-next-chapter-universals-renowned-history-movie-musicals,Les Misérables (2012),"Unlike most movie musicals, director Tom Hooper chose to record the film's vocals live on set with the orchestral accompaniment recorded in post-production, rather than the traditional method where the film's musical soundtracks are usually pre-recorded and played back on set to which actors lip-sync."
https://www.nbcuniversal.com/article/wicked-next-chapter-universals-renowned-history-movie-musicals,Dear Evan Hansen (2021),"Dear Evan Hansenis a coming-of-age story based on the 2015 stage musical of the same name bySteven Levenson, Benj PasekandJustin Paul. Ben Plattreprised the titular role which he originated on Broadway six years earlier. The cast also includesKaitlyn Dever, Amandla Stenberg, Nik Dodani, Colton Ryan, Danny Pino, Julianne Moore,andAmy Adams."
https://www.nbcuniversal.com/article/wicked-next-chapter-universals-renowned-history-movie-musicals,Dear Evan Hansen (2021),"To promote the film, Platt performed ""You Will Be Found"" on NBC'sAmerica's Got Talentand ""Waving Through a Window"" onThe Tonight Show Starring Jimmy Fallon."
https://www.nbcuniversal.com/article/wicked-next-chapter-universals-renowned-history-movie-musicals,Wicked (2024),"Nearly 100 years afterShow Boat, the musical genre is thriving at Universal Pictures, with arguably its most ambitious musical to date,Wicked.The untold story of the witches of Oz, the epic fantasy film stars Emmy, Grammy and Tony winning powerhouseCynthiaErivoas Elphaba, a young woman, misunderstood because of her unusual green skin, who has yet to discover her true power, andAriana Grandeas Glinda, a popular young woman, gilded by privilege and ambition, who has yet to discover her true heart.Michelle Yeoh, Jeff Goldblum, Jonathan Bailey, Ethan Slater, Marissa Bode(in her feature film debut),Bowen Yang, Bronwyn James, Keala Settle,andPeter Dinklagealso star in supporting roles."
https://www.nbcuniversal.com/article/wicked-next-chapter-universals-renowned-history-movie-musicals,Wicked (2024),"Universal Pictures’Wickedreleases in theaters on November 22, 2024. Tickets forWickedare on sale now onFandango."
https://www.nbcuniversal.com/article/wicked-next-chapter-universals-renowned-history-movie-musicals,No Specific Heading,"December 16, 2024"
https://www.nbcuniversal.com/article/wicked-next-chapter-universals-renowned-history-movie-musicals,No Specific Heading,"Movie musicals have long been a fundamental part of the Universal Pictures library. From golden age classics to jukebox favorites to contemporary originals, the genre has become a beloved staple within the United States and beyond."
https://www.nbcuniversal.com/article/wicked-next-chapter-universals-renowned-history-movie-musicals,No Specific Heading,"Soaring all the way to the land of Oz,Wickedis just the next step in Universal's musical journey. As we look back at the history of Universal Pictures movie musicals, we revisit the films that got us to where we are today."
https://www.nbcuniversal.com/article/wicked-next-chapter-universals-renowned-history-movie-musicals,No Specific Heading,"StarringThe Blues Brothers,characters originally created for the recurring musical sketch on NBC’sSaturday Night Live,the 1980 American musical action-comedy film was directed byJohn Landis. The film starsJohn Belushias ""Joliet"" Jake Blues andDan Aykroydas his brother, Elwood, in and around Chicago, Illinois, where the film was also filmed, the screenplay was written by Aykroyd and Landis. The movie includes musical performances from artists likeJames Brown, Cab Calloway, Aretha Franklin, Ray Charles, andJohn Lee Hooker, alongside non-musical roles played byCarrie FisherandHenry Gibson."
https://www.nbcuniversal.com/article/wicked-next-chapter-universals-renowned-history-movie-musicals,No Specific Heading,"The Blues Brothersbecame a cult classic of late-night cinema as an audience-participation show, and even spurred a musical sequel,Blues Brothers 2000(1998) starringDan AykroydandJohn Goodman."
https://www.nbcuniversal.com/article/wicked-next-chapter-universals-renowned-history-movie-musicals,No Specific Heading,"I just felt ultimately, it was a more natural way of doing it. You know, when actors do dialogue, they have freedom in time, they have freedom in pacing. They can stop for a moment, they can speed up. I simply wanted to give the actors the normal freedoms that they would have. If they need a bit for an emotion or a feeling to form in the eyes before they sing, I can take that time. If they cry, they can cry through a song. When you're doing it to playback, to the millisecond you have to copy what you do. You have no freedom in the moment – and acting is the illusion of being free in the moment."
https://www.nbcuniversal.com/article/wicked-next-chapter-universals-renowned-history-movie-musicals,No Specific Heading,"—
													Director Tom Hooper"
https://www.nbcuniversal.com/article/wicked-next-chapter-universals-renowned-history-movie-musicals,No Specific Heading,Follow us on LinkedInFollow us on TwitterLike us on Facebookinstagram
https://www.nbcuniversal.com/article/wicked-next-chapter-universals-renowned-history-movie-musicals,No Specific Heading,"© 2025 NBCUNIVERSAL MEDIA, LLC."
https://www.nbcuniversal.com/article/nbcuniversal-nominated-42-2025-critics-choice-awards,NBCUniversal Nominated for 42 Critics Choice Awards,Jon M. Chu’s Wicked adaptation and Edward Berger’s religious thriller Conclave for Focus Features' lead the nominations with 11 nods apiece.
https://www.nbcuniversal.com/article/nbcuniversal-nominated-42-2025-critics-choice-awards,NBCUniversal 2025 Critics Choice Awards Film Highlights,"NBCUniversal emerged as a strong contender in film, with 31 nominations across various categories including:"
https://www.nbcuniversal.com/article/nbcuniversal-nominated-42-2025-critics-choice-awards,Wicked– 11 Nominations:,Other notable film nominees include:
https://www.nbcuniversal.com/article/nbcuniversal-nominated-42-2025-critics-choice-awards,NBCUniversal 2025 Critics Choice Awards Television Highlights,"A comprehensive list of all nominees can be found on the Critics Choice Association’s website. The 2025 Critics Choice Awards promise to celebrate the year's finest achievements in entertainment, bringing together talent from across the industry."
https://www.nbcuniversal.com/article/nbcuniversal-nominated-42-2025-critics-choice-awards,No Specific Heading,"December 12, 2024"
https://www.nbcuniversal.com/article/nbcuniversal-nominated-42-2025-critics-choice-awards,No Specific Heading,"The Critics Choice Association has unveiled its nominees for the 2025 Critics Choice Awards, recognizing excellence in both film and television over the past year. The ceremony will be hosted by Chelsea Handler, and will air on E! on January 12."
https://www.nbcuniversal.com/article/nbcuniversal-nominated-42-2025-critics-choice-awards,No Specific Heading,"NBCUniversal secured an impressive 11 nominations for the 2025 Critics Choice Awards, spanning drama, comedy, and talk show categories. The nominations highlight the network's diverse programming and exceptional talent:"
https://www.nbcuniversal.com/article/nbcuniversal-nominated-42-2025-critics-choice-awards,No Specific Heading,Follow us on LinkedInFollow us on TwitterLike us on Facebookinstagram
https://www.nbcuniversal.com/article/nbcuniversal-nominated-42-2025-critics-choice-awards,No Specific Heading,"© 2025 NBCUNIVERSAL MEDIA, LLC."
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,"How Universal Collaborated with Hundreds of Brands to Create the Merchandise Magic of ""Wicked""","Vince Klaseus, President of Universal Products & Experiences (UP&E) shares insights with License Global about the remarkable product campaign behind the year’s highly anticipated film, “Wicked.”"
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"December 12, 2024"
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"Directed by Jon M. Chu and featuring Cynthia Erivo and Ariana Grande as Elphaba and Glinda, respectively, ""Wicked"" adapts Stephen Schwartz’s acclaimed Broadway musical, which itself is based on Gregory Maguire’s best-selling book. The first part of the two-film series debuted on November 22, with a sequel scheduled for release in November 2025."
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"The film explores the origins of the Wicked Witch of the West from “The Wizard of Oz,” presenting a narrative centered on the misunderstood Elphaba and her unique friendship with the optimistic Glinda. Their journey reflects their growth and commitment to their beliefs in the enchanting world of Oz, resonating deeply with audiences globally."
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"“It’s of no surprise, then, that Universal is betting big on a consumer products program that rivals the most complex of superhero franchises on the market. After all, this is a chance to launch a wholly new franchise in a genre that is broadly appealing to multiple demographics – from kids and adults to women and men on almost every continent."
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"The stage show launched more than 20 years ago, which means you’ve got generations of fans that have been built over time. The movie engages current fans and plays into multi-generations – it’s such a powerful, exciting, action-oriented and emotional film, and that mix of ingredients speaks well to general audiences and families."
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"We have the opportunity to deliver a story, characters and themes that the world could really use right now”"
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"—
													Vince Klaseus, President, Universal Products and Experiences"
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"Since its debut in 2003, the musical has captivated audiences worldwide, making it one of the most successful theatrical productions, with over 65 million tickets sold across more than 100 cities and 16 countries."
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"Behind the product strategy is ""Symphony"" -- a collaborative marketing approach within Comcast NBCUniversal allowing Universal to tap into its marketing juggernaut and showcase opportunity from every single area of its business. This comprehensive campaign has made “Wicked” a pervasive presence, from television to social media, and included innovative partnerships like the co-branded holiday campaign with Xfinity and SKY featuring Erivo and Grande. There was also a behind-the-scenes broadcast that aired on NBC, Peacock, Telemundo, SKY and an additional 40+ international broadcasters; as well as a massive theme park activation executed during the holiday season, which Universal is calling the largest ever of its kind."
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"For the product campaign, Universal decided to go into market with a curated range of products from hundreds of partners ahead of the films debut spanning multiple categories around the globe."
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"“From the early stages, we wanted to make ‘Wicked’ look and feel different, and that was certainly a part of the strategy and focus. We have an elevated proposition that is focused on a design-forward, quality product propositions. We looked at the old standard of ‘good, better, best’ and turned it on its head a little bit to push it and make it ‘better, best, bestest.’ We pushed ourselves and we pushed our partners to deliver a broad array of products and programs that span from fashion runways to department stores, through mid-tier and specialty into mass. But I think no matter where we are showing up, it’s really a beautiful presentation that has stayed authentic, which was very intentional.”"
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"Unique offerings before the film's release included collaborations with Target for over 150 exclusive items, the retailer-exclusive product program being one of the largest ever. Erivo herself launched the in-store event and witnessed an impressive rapid sell-through of products. The offerings feature a range of apparel and accessories designed by the film’s costume designer, Paul Tazewell, as well as the Mattel Elphaba singing doll, limited-edition drinkware from the popular brand Stanley, and a special vinyl edition of “Wicked the Soundtrack.” Additionally, there’s a nail polish collection created in collaboration with OPI, makeup brushes for Ulta, and bath, body, and skincare products from Beekman 1802, all showcased in branded shop-in-shop displays, digital experiences, and various exciting opportunities throughout the holiday season."
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"For the first time, Starbucks released collectable drinkwear, accessories and beverages inspired by the film in the U.S., Canada, and select international markets, as well as Starbucks locations at Universal theme parks."
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"Additional partners locked in for “Wicked” are many and include lifestyle products from brands like Béis, Bombas, Eugenia Kim, Rebecca Minkoff, Lingua Franca NYC and Voluspa; elevated apparel, accessories, bags and footwear from partners including Accessory Innovations, Bioworld, Crocs, Foster Grant, Ground Up, High IntenCity, Hybrid, Kipling, Lola + the Boys, Loungefly, Mad Engine and Vera Bradley; homewares and food and beverage assortments from Blissy, Conair, Dreamtex, Lush, Makeup Eraser and Zaks; and toys and costumes in all categories with master partners Mattel and LEGO, as well as Build-a-Bear, Disguise, Fisher-Price, Funko, Hasbro, Jakks Pacific, Jazwares, Random House, Rubies and Spin Master. All of this is supported in-store by retailers from mass to class, including  Aldo, Amazon, Bloomingdale’s, Cotton On, El Corte Ingles, GAP, Kiabi, Kohl’s, H&M, Hot Topic, Liberty of London, Liverpool, Loblaws, Marks & Spencer, Primark, Ulta Beauty, Walmart andmany more."
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"Additionally, the program will feature highly at Universal’s own theme parks and destinations around the world, which include an immersive “Wicked”-themed retail experience that offers additional offerings in the home, collectible apparel, accessories and toy categories."
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"“I will give credit to my team, to our CP and retail partners for really leaning in and delivering something special forWicked. It’s been exciting and it’s really a feel-good moment … Once people saw the IP and creative vision, partners believed in the magic of ‘Wicked.’ From there, the more they saw, the more they wanted and the momentum continued to build.”"
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"During its opening weekend,Wickedearned animpressive $114 million, making it the third biggest domestic opening of the year behindDeadpool & WolverineandInside Out 2. The film also brought in an additional $50.2 million at the international box office, bringing its global total to $164.2 million so far.Wicked: Part 1now holds the record for the biggest worldwide opening for a Broadway-based film."
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"Wicked: Part 2is set to premiere in theaters on November 21, 2025—almost exactly one year after the first film's release. Clickhereto view the original story."
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,Follow us on LinkedInFollow us on TwitterLike us on Facebookinstagram
https://www.nbcuniversal.com/article/how-universal-collaborated-brands-create-merchandise-magic-wicked,No Specific Heading,"© 2025 NBCUNIVERSAL MEDIA, LLC."
https://www.nbcuniversal.com/article/eddie-redmayne-thriller-day-jackal-captivates-global-audience-near-200-territory-sales,Eddie Redmayne Thriller ‘The Day of the Jackal’ Captivates Global Audience with Near 200 Territory Sales,"The show’s success has earned it a second season renewal on Peacock and Sky, along with nominations for two Golden Globes and Critics Choice Awards."
https://www.nbcuniversal.com/article/eddie-redmayne-thriller-day-jackal-captivates-global-audience-near-200-territory-sales,How To WatchThe Day of the Jackal,"The Day of the Jackalis now streaming exclusivelyon Peacockand on Sky in the UK with new episodes released on Thursdays, culminating in a highly anticipated double-episode finale on December 12."
https://www.nbcuniversal.com/article/eddie-redmayne-thriller-day-jackal-captivates-global-audience-near-200-territory-sales,No Specific Heading,"December 11, 2024"
https://www.nbcuniversal.com/article/eddie-redmayne-thriller-day-jackal-captivates-global-audience-near-200-territory-sales,No Specific Heading,"NBCUniversal Global TV Distribution has made a significant mark on the international entertainment landscape with the successful sale of the thriller series,The Day of the Jackal, starring acclaimed actor Eddie Redmayne. The series has been sold to nearly 200 territories worldwide, demonstrating the show's broad appeal and the power of global distribution in the current media landscape."
https://www.nbcuniversal.com/article/eddie-redmayne-thriller-day-jackal-captivates-global-audience-near-200-territory-sales,No Specific Heading,"While the series maintains exclusive rights in the U.S. with Peacock, and in key markets including the U.K., Ireland, Germany, Austria, Switzerland, and Italy where Skyholds the rights, it has made waves in numerous other markets. Notable buyers include Foxtel’s Binge and Showcase channel in Australia, Corus’ Showcase and StackTV in Canada, Amazon Prime Video in France, JioCinema in India, as well as several platforms in Japan, South Korea, New Zealand, and the broader Middle East and North Africa region."
https://www.nbcuniversal.com/article/eddie-redmayne-thriller-day-jackal-captivates-global-audience-near-200-territory-sales,No Specific Heading,"The impressive global reach ofThe Day of the Jackalreflects not only the quality of the content but also the increasing demand for premium series that offer thrilling narratives and sophisticated storytelling. With a gripping plot that centers around an elusive assassin known as the Jackal, played by Redmayne, and a relentless British intelligence officer, portrayed by Lashana Lynch, the series promises a captivating cat-and-mouse chase across diverse European locales. This dynamic makes it particularly appealing to international audiences who are drawn to suspense and action fused with character-driven narratives."
https://www.nbcuniversal.com/article/eddie-redmayne-thriller-day-jackal-captivates-global-audience-near-200-territory-sales,No Specific Heading,"After premiering in the U.S. on Peacock with the first five episodes on November 14, the series has been well-received and isCertified Fresh on Rotten Tomatoes.The Day of the Jackalis the biggest new series launch ever on Sky and the biggest Sky Original ever."
https://www.nbcuniversal.com/article/eddie-redmayne-thriller-day-jackal-captivates-global-audience-near-200-territory-sales,No Specific Heading,"Universal International Studios-backed Carnival Films produces. The creative team behind the series includes Ronan Bennett as writer and executive producer, alongside notable executive producers Gareth Neame and Nigel Marchant for Carnival Films, Sam Hoyle, Sue Naegle, Brian Kirk and Redmayne. Co-executive producers include Marianne Buckland and Lynch."
https://www.nbcuniversal.com/article/eddie-redmayne-thriller-day-jackal-captivates-global-audience-near-200-territory-sales,No Specific Heading,The show’s success has led toits renewalfor a second season at Peacock and Sky.
https://www.nbcuniversal.com/article/eddie-redmayne-thriller-day-jackal-captivates-global-audience-near-200-territory-sales,No Specific Heading,Follow us on LinkedInFollow us on TwitterLike us on Facebookinstagram
https://www.nbcuniversal.com/article/eddie-redmayne-thriller-day-jackal-captivates-global-audience-near-200-territory-sales,No Specific Heading,"© 2025 NBCUNIVERSAL MEDIA, LLC."
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,The World’s First Donkey Kong Country™ Area in SUPER NINTENDO WORLD™ is Now Open at Universal Studios Japan,Guests let their instincts PLAY WILD in the new themed area
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,ABOUT UNIVERSAL STUDIOS JAPAN,"Universal Studios Japan belongs to the Comcast NBC Universal Group. Universal Studios Japan has succeeded in establishing its position as a major entertainment and leisure landmark attracting many guests in Japan as well as from overseas. Universal Studios Japan offers world-class entertainment such as authentic attractions and shows, based not only on Hollywood blockbusters but also popular entertainment brands such as Japanese anime, and a variety of seasonal events entertaining its guests with the world’s highest quality entertainment. Through “Super Amazing” and “Super Exciting” experiences made possible only at Universal Studios Japan, all park visitors are given the opportunity to break out of their shells and be “Super Energized” in the “Super Energetic District” that is Universal Studios Japan."
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,ABOUT UNIVERSAL STUDIOS JAPAN,"Universal Studios Japan has continued to evolve since its opening in 2001 and has recently accelerated its growth with the launch of world-class entertainment experiences such as The Wizarding World of Harry Potter, The Flying Dinosaur which soars through the entire Jurassic Park area, Minion Park and the “Hacha Mecha Ride” where guests are able to enjoy the chaotic antics of the Minions, and SUPER NINTENDO WORLD, an area where guests can unleash their passion to play in an immersive environment based on world renowned Nintendo characters and their worlds."
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,About Universal Destinations & Experiences (UDX),"Universal Destinations & Experiences, a unit of Comcast NBCUniversal, offers guests around the world the most innovative, immersive, and popular entertainment experiences. Our portfolio is comprised of world-class theme parks featuring the industry’s most thrilling and technologically advanced attractions, exceptional hotels and resorts, unique merchandise, games, virtual and live entertainment experiences. We use our rich collection of stories and franchises – from Universal Pictures, Illumination, DreamWorks Animation and more – to take people to places they couldn’t imagine while creating memorable and emotionally fulfilling moments for people of all ages."
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,About Universal Destinations & Experiences (UDX),© Nintendo
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,About Universal Destinations & Experiences (UDX),HARRY POTTER and all related characters and elements © & ™ Warner Bros. Entertainment Inc. Publishing Rights © J.K. Rowling. (s24)
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,About Universal Destinations & Experiences (UDX),Minions and all related elements and indicia TM & © 2024 Universal Studios. All rights reserved.
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,About Universal Destinations & Experiences (UDX),TM & © Universal Studios & Amblin Entertainment
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,About Universal Destinations & Experiences (UDX),TM & © Universal Studios. All rights reserved.
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,No Specific Heading,"December 11, 2024"
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,No Specific Heading,"Nintendo Representative Director and Fellow, Mr. Shigeru Miyamoto, and J.L. Bonnier, President and CEO of USJ LLC, along with Mario and Donkey Kong welcomed guests to the Grand Opening Ceremony of Donkey Kong Country in SUPER NINTENDO WORLD at Universal Studios Japan. Mr. Miyamoto, J.L. Bonnier, fans and guests counted down to the official grand opening and showcased the PLAY WILD pose to celebrate the new Donkey Kong Country area at the expanded SUPER NINTENDO WORLD."
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,No Specific Heading,"Mr. Shigeru Miyamoto, J.L. Bonnier, Donkey Kong led guests through a tunnel at the entrance of the new area, and they excitedly entered the world’s first Donkey Kong Country. The Guests were super impressed by the jungle that stretched out in front of them, just like the world of “Donkey Kong,” and were excited about the prospect of a wild adventure. They also experienced the new Mine-Cart Madness, a thrilling family coaster as well as enjoyed the themed food and shopping."
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,No Specific Heading,Both Mr. Shigeru Miyamoto and J.L. Bonnier spoke at the Grand Opening Ceremony.
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,No Specific Heading,"Nintendo Co., Ltd. Representative and Fellow, Mr. Shigeru Miyamoto"
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,No Specific Heading,The jungle beyond this tunnel is full of our passion which we worked hard together with Universal Studios Japan and the Universal Creative teams. There are many elements throughout the land where you can find gameplay and design from the world of Donkey Kong; such as a mine cart-themed coaster that is thrilling but enjoyable to children and an activity where you can meet Rambi the rhinoceros. I believe it is a land that can be enjoyed by the whole family.
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,No Specific Heading,The opening of this area with so many surprises and discoveries was possible through the strong partnership between Nintendo and Universal.
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,No Specific Heading,“Super Nintendo World” now includes the world of “Donkey Kong” in addition to the world of “Super Mario.” Please have a wonderful experience with your friends and family and create fun memories!
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,No Specific Heading,"USJ LLC President and CEO, J.L. Bonnier"
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,No Specific Heading,"Today, as SUPER NINTENDO WORLD expands with the opening of the new Donkey Kong Country area, a new chapter begins for Universal Studios Japan. Beyond the tunnel are new experiences that will unleash your instincts. It has been eight years since we began working with Mr. Shigeru Miyamoto and Nintendo’s talented team. Launching SUPER NINTENDO WORLD from Japan has elevated Universal Studios Japan to new heights, and it’s thanks to the strong and invaluable partnership."
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,No Specific Heading,Follow us on LinkedInFollow us on TwitterLike us on Facebookinstagram
https://www.nbcuniversal.com/article/worlds-first-donkey-kong-countrytm-area-super-nintendo-worldtm-now-open-universal-studios-japan,No Specific Heading,"© 2025 NBCUNIVERSAL MEDIA, LLC."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,Samsung Partners with Universal Pictures on Exclusive Music Frame WICKED Edition,The magic of Universal Pictures’ record-shattering cinematic event enters the home with a stylish special edition of Music Frame by Samsung
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,Taking Flight on a Magical Partnership,"Music Frame WICKED Editionoffers a unique combination of functionality and aesthetic appeal. It includes a WICKED edition Photo Frame with three photo cards featuring autographs and images of the film’s beloved characters, including one exclusive picture only available with Music Frame WICKED Edition."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,Taking Flight on a Magical Partnership,"Further enhancing the experience,Music Frame WICKED Editioncomes with a specially designed limited editionWicked-themed bezel and customizedWicked-themed packaging, adding an extra touch of excitement and making the unboxing experience truly enchanting."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,Taking Flight on a Magical Partnership,"In celebration of its partnership with Samsung, Universal Pictures created a special Music Frame WICKED Edition wall for the film’s press junket, where it stood alongside instantly recognizable sets such as the Yellow Brick Road, Munchkinland, Shiz University dorm rooms, Emerald City and more."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,Taking Flight on a Magical Partnership,"Nine Music Frame WICKED Editions were used to create the wall, three of which displayed the official photo cards, while another six showed off behind-the-scenes photos from theWickedfilm set. Later on, as the stars walked the carpet at theWickedpremiere in Los Angeles, Music Frame WICKED Edition was featured in a product display of keyWickedpartners."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,Taking Flight on a Magical Partnership,"Notably, Samsung is also pulling out all the stops to promote theWickedfilm and its wickedly beautiful speaker. That includes a thrillifying digital ad in New York City’s Times Square, showcasing the magic to millions that pass through each day. Plus, at select retailers, Samsung TVs are wowing shoppers with 8KWickedcontent – leveraging their breathtaking picture quality and immersive sound to take viewers on a broom ride through the world of Oz."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,"Elevating Homes with Discreet Design, Immersive Sound and Smart Features","Music Frame WICKED Edition is fully customizable, allowing users to effortlessly match their home decor with photo frames and optional art panels. The sleek and slim design, combined with a discreet wall-mount bracket and slim power cable, ensures Music Frame WICKED Edition blends seamlessly into any environment."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,"Elevating Homes with Discreet Design, Immersive Sound and Smart Features","With its rich, immersive sound, Music Frame WICKED Edition enables users to transform their living space into a surround sound haven. Equipped with Dolby Atmos technology, it creates a multidimensional audio experience that brings every note and sound to life. Music Frame can also work closely with other compatible Samsung screens and soundbars using Q-Symphony, which offers a more immersive, three-dimensional sound experience."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,"Elevating Homes with Discreet Design, Immersive Sound and Smart Features","Boasting two-channel 120W sound quality, Music Frame WICKED Edition incorporates clear and powerful sound via SpaceFit Sound Pro for optimized audio based on the acoustics of a given room, as well as Adaptive Sound that adjusts audio settings based on content to deliver premium audio performance. These features ensure that Music Frame WICKED Edition offers exceptional sound quality and versatility, making it a perfect addition to any home."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,"Elevating Homes with Discreet Design, Immersive Sound and Smart Features","The built-in Alexa and Chromecast offer easy smart home integration with supported devices, while Airplay and Tap Sound[4]provide seamless connectivity with Android and iOS. Versatile connectivity options — including Bluetooth, Wi-Fi, and Optical — ensure Music Frame WICKED Edition will meet all audio needs."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,"Elevating Homes with Discreet Design, Immersive Sound and Smart Features",Universal Pictures’Wickedis in theaters now and Music Frame WICKED Edition isavailableon Samsung.com for a special promotional price of $299.99.
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,About Universal Pictures’Wicked,"One of the most beloved and enduring musicals on the stage,Wickedmakes its journey to the big screen as a spectacular cinematic event this holiday season."
https://www.nbcuniversal.com/article/samsung-partners-universal-pictures-exclusive-music-frame-wicked-edition,About Universal Pictures’Wicked,"Directed by acclaimed filmmaker Jon M. Chu (Crazy Rich Asians,In the Heights),Wickedis the first chapter of a two-part immersive, cultural celebration.Wicked Part Twois scheduled to arrive in theaters on November 21, 2025."
